Condition,Chroma,ch_name,subject,day,group,theta
constant,hbr,S19_D6 hbr,212,3,trained,9.03760436039342e-09
A,hbo,S19_D8 hbo,212,1,trained,1.949211589149269e-07
A,hbo,S19_D8 hbo,212,3,trained,3.2266051809671087e-07
AV,hbo,S19_D8 hbo,212,1,trained,2.249163548605538e-07
AV,hbo,S19_D8 hbo,212,3,trained,2.403560714476526e-07
V,hbo,S19_D8 hbo,212,1,trained,5.11587060144767e-08
V,hbo,S19_D8 hbo,212,3,trained,-9.173668225246975e-09
W,hbo,S19_D8 hbo,212,1,trained,3.788125269419429e-08
W,hbo,S19_D8 hbo,212,3,trained,-4.0472527967615525e-08
constant,hbo,S19_D8 hbo,212,1,trained,-3.11580673957285e-08
constant,hbo,S19_D8 hbo,212,3,trained,-2.9701111819075693e-08
A,hbr,S19_D8 hbr,212,1,trained,-1.7967018485601634e-07
A,hbr,S19_D8 hbr,212,3,trained,-1.913211852960684e-07
AV,hbr,S19_D8 hbr,212,1,trained,-1.807755661841272e-07
AV,hbr,S19_D8 hbr,212,3,trained,-1.7624419783757357e-07
V,hbr,S19_D8 hbr,212,1,trained,-5.6594629346686e-08
V,hbr,S19_D8 hbr,212,3,trained,-2.5601708394105987e-08
W,hbr,S19_D8 hbr,212,1,trained,-8.540091565563487e-09
W,hbr,S19_D8 hbr,212,3,trained,2.9778232434664782e-08
constant,hbr,S19_D8 hbr,212,1,trained,2.6332890088497056e-08
constant,hbr,S19_D8 hbr,212,3,trained,2.1404964841169898e-08
A,hbo,S1_D2 hbo,212,1,trained,-4.695029538018718e-08
A,hbo,S1_D2 hbo,212,3,trained,-3.8321958200842123e-08
AV,hbo,S1_D2 hbo,212,1,trained,-9.521582519783157e-08
AV,hbo,S1_D2 hbo,212,3,trained,-1.0130212177644349e-07
V,hbo,S1_D2 hbo,212,1,trained,-4.954521322242634e-08
V,hbo,S1_D2 hbo,212,3,trained,-8.567834581781723e-08
W,hbo,S1_D2 hbo,212,1,trained,-1.3374955006775103e-08
W,hbo,S1_D2 hbo,212,3,trained,8.64779695963804e-09
constant,hbo,S1_D2 hbo,212,1,trained,1.3443406779308567e-08
constant,hbo,S1_D2 hbo,212,3,trained,1.504828096124071e-08
A,hbr,S1_D2 hbr,212,1,trained,-3.6306917997126496e-08
A,hbr,S1_D2 hbr,212,3,trained,-3.916102877501212e-08
AV,hbr,S1_D2 hbr,212,1,trained,6.520879596978776e-08
AV,hbr,S1_D2 hbr,212,3,trained,3.2701941861786615e-08
V,hbr,S1_D2 hbr,212,1,trained,8.753469843076759e-08
V,hbr,S1_D2 hbr,212,3,trained,1.1440276969165915e-08
W,hbr,S1_D2 hbr,212,1,trained,4.279633288484917e-08
W,hbr,S1_D2 hbr,212,3,trained,-1.449148734945774e-08
constant,hbr,S1_D2 hbr,212,1,trained,-5.0431061362822725e-09
constant,hbr,S1_D2 hbr,212,3,trained,3.2028431846256384e-09
A,hbo,S1_D4 hbo,212,1,trained,-5.421021485719085e-08
A,hbo,S1_D4 hbo,212,3,trained,-1.3040960454301957e-07
AV,hbo,S1_D4 hbo,212,1,trained,-9.875221120490882e-08
AV,hbo,S1_D4 hbo,212,3,trained,-1.9720583021566027e-07
V,hbo,S1_D4 hbo,212,1,trained,-1.3364662291023882e-07
V,hbo,S1_D4 hbo,212,3,trained,-1.7048294428573986e-07
W,hbo,S1_D4 hbo,212,1,trained,-8.677059453514315e-09
W,hbo,S1_D4 hbo,212,3,trained,-5.410878047669145e-08
constant,hbo,S1_D4 hbo,212,1,trained,1.9987500035226968e-08
constant,hbo,S1_D4 hbo,212,3,trained,2.842780368949085e-08
A,hbr,S1_D4 hbr,212,1,trained,-4.736301123533951e-08
A,hbr,S1_D4 hbr,212,3,trained,-2.2074295971950462e-08
AV,hbr,S1_D4 hbr,212,1,trained,-3.3340218043367084e-10
AV,hbr,S1_D4 hbr,212,3,trained,-5.145031570076527e-08
V,hbr,S1_D4 hbr,212,1,trained,2.1382840458145492e-08
V,hbr,S1_D4 hbr,212,3,trained,-2.6098398514342603e-08
W,hbr,S1_D4 hbr,212,1,trained,-2.762085221702842e-08
W,hbr,S1_D4 hbr,212,3,trained,-4.583529502008926e-08
constant,hbr,S1_D4 hbr,212,1,trained,4.592791792378603e-09
constant,hbr,S1_D4 hbr,212,3,trained,9.912072318912248e-09
A,hbo,S20_D3 hbo,212,1,trained,-5.47322328501706e-08
A,hbo,S20_D3 hbo,212,3,trained,9.854353524970668e-08
AV,hbo,S20_D3 hbo,212,1,trained,8.657139209131116e-08
AV,hbo,S20_D3 hbo,212,3,trained,1.3312548570776393e-07
V,hbo,S20_D3 hbo,212,1,trained,1.0952855930616725e-07
V,hbo,S20_D3 hbo,212,3,trained,1.4804028568961248e-07
W,hbo,S20_D3 hbo,212,1,trained,9.724514917579031e-08
W,hbo,S20_D3 hbo,212,3,trained,6.2625608348363e-08
constant,hbo,S20_D3 hbo,212,1,trained,-9.581340231504617e-09
constant,hbo,S20_D3 hbo,212,3,trained,-3.034875332827251e-08
A,hbr,S20_D3 hbr,212,1,trained,-2.4985415761157953e-08
A,hbr,S20_D3 hbr,212,3,trained,-3.473889731246489e-08
AV,hbr,S20_D3 hbr,212,1,trained,-1.0336956115028622e-07
AV,hbr,S20_D3 hbr,212,3,trained,-8.809510892573815e-08
V,hbr,S20_D3 hbr,212,1,trained,-6.536871298751485e-08
V,hbr,S20_D3 hbr,212,3,trained,-8.863250454612424e-08
W,hbr,S20_D3 hbr,212,1,trained,-5.573557056619492e-08
W,hbr,S20_D3 hbr,212,3,trained,-3.0003400878764075e-08
constant,hbr,S20_D3 hbr,212,1,trained,1.3134863778574978e-08
constant,hbr,S20_D3 hbr,212,3,trained,1.3289776018370616e-08
A,hbo,S20_D5 hbo,212,1,trained,-8.090961823295388e-08
A,hbo,S20_D5 hbo,212,3,trained,-3.902164608565519e-08
AV,hbo,S20_D5 hbo,212,1,trained,4.3821170035070725e-08
AV,hbo,S20_D5 hbo,212,3,trained,7.222930050778824e-08
V,hbo,S20_D5 hbo,212,1,trained,7.794500059254418e-08
V,hbo,S20_D5 hbo,212,3,trained,7.095991640370353e-08
W,hbo,S20_D5 hbo,212,1,trained,1.1534993629526547e-07
W,hbo,S20_D5 hbo,212,3,trained,9.742199709271347e-08
constant,hbo,S20_D5 hbo,212,1,trained,-4.058859816026384e-09
constant,hbo,S20_D5 hbo,212,3,trained,-1.2993923888090384e-08
A,hbr,S20_D5 hbr,212,1,trained,-7.343634594847665e-08
A,hbr,S20_D5 hbr,212,3,trained,-8.003776263890369e-08
AV,hbr,S20_D5 hbr,212,1,trained,-1.144625514131847e-07
AV,hbr,S20_D5 hbr,212,3,trained,-1.3809750166846028e-07
V,hbr,S20_D5 hbr,212,1,trained,-6.925311660446036e-08
V,hbr,S20_D5 hbr,212,3,trained,-7.575699931518472e-08
W,hbr,S20_D5 hbr,212,1,trained,-8.23691735229635e-08
W,hbr,S20_D5 hbr,212,3,trained,-4.055377885526667e-08
constant,hbr,S20_D5 hbr,212,1,trained,1.819182567491582e-08
constant,hbr,S20_D5 hbr,212,3,trained,2.1211587032225235e-08
A,hbo,S20_D6 hbo,212,1,trained,1.85350201077344e-08
A,hbo,S20_D6 hbo,212,3,trained,3.780869975199563e-08
AV,hbo,S20_D6 hbo,212,1,trained,2.1902382793204506e-07
AV,hbo,S20_D6 hbo,212,3,trained,1.0081026211759643e-07
V,hbo,S20_D6 hbo,212,1,trained,1.885114801596402e-07
V,hbo,S20_D6 hbo,212,3,trained,9.055685582859264e-08
W,hbo,S20_D6 hbo,212,1,trained,1.3741282329580893e-07
W,hbo,S20_D6 hbo,212,3,trained,4.78439430898266e-08
constant,hbo,S20_D6 hbo,212,1,trained,-3.1480889885198713e-08
constant,hbo,S20_D6 hbo,212,3,trained,-1.5915475981522142e-08
A,hbr,S20_D6 hbr,212,1,trained,-5.988248028997076e-08
A,hbr,S20_D6 hbr,212,3,trained,-1.8749153501883694e-08
AV,hbr,S20_D6 hbr,212,1,trained,-1.0208406938686085e-07
AV,hbr,S20_D6 hbr,212,3,trained,-6.31267410154907e-08
V,hbr,S20_D6 hbr,212,1,trained,-6.238368067057668e-08
V,hbr,S20_D6 hbr,212,3,trained,-4.788441278707591e-08
W,hbr,S20_D6 hbr,212,1,trained,-5.382596142336381e-08
W,hbr,S20_D6 hbr,212,3,trained,-1.0878631949005934e-09
constant,hbr,S20_D6 hbr,212,1,trained,1.596370722915609e-08
constant,hbr,S20_D6 hbr,212,3,trained,9.853072602201706e-09
A,hbo,S20_D7 hbo,212,1,trained,-1.375516057324097e-07
A,hbo,S20_D7 hbo,212,3,trained,3.6751790394639985e-09
AV,hbo,S20_D7 hbo,212,1,trained,5.102862058962465e-08
AV,hbo,S20_D7 hbo,212,3,trained,3.993708802322797e-08
V,hbo,S20_D7 hbo,212,1,trained,1.0161752268455435e-07
V,hbo,S20_D7 hbo,212,3,trained,-1.6401963932425993e-09
W,hbo,S20_D7 hbo,212,1,trained,6.871831161151727e-08
W,hbo,S20_D7 hbo,212,3,trained,3.6918722049693417e-08
constant,hbo,S20_D7 hbo,212,1,trained,-1.1674163450211502e-09
constant,hbo,S20_D7 hbo,212,3,trained,-8.405436403552636e-09
A,hbr,S20_D7 hbr,212,1,trained,-4.4492539581433196e-08
A,hbr,S20_D7 hbr,212,3,trained,-1.1735736102149097e-08
AV,hbr,S20_D7 hbr,212,1,trained,-5.6556133103093975e-08
AV,hbr,S20_D7 hbr,212,3,trained,-4.8968537965707545e-08
V,hbr,S20_D7 hbr,212,1,trained,-2.216397303850574e-08
V,hbr,S20_D7 hbr,212,3,trained,-2.7052239300784394e-08
W,hbr,S20_D7 hbr,212,1,trained,-3.63526607153479e-08
W,hbr,S20_D7 hbr,212,3,trained,-2.325876631257717e-08
constant,hbr,S20_D7 hbr,212,1,trained,8.462571088340987e-09
constant,hbr,S20_D7 hbr,212,3,trained,5.522402212189637e-09
A,hbo,S21_D10 hbo,212,1,trained,-4.876089860395406e-08
A,hbo,S21_D10 hbo,212,3,trained,-1.670940507826206e-08
AV,hbo,S21_D10 hbo,212,1,trained,1.627949262254773e-08
AV,hbo,S21_D10 hbo,212,3,trained,-4.654321013049988e-08
V,hbo,S21_D10 hbo,212,1,trained,5.081404091258809e-09
V,hbo,S21_D10 hbo,212,3,trained,-6.389475399659941e-08
W,hbo,S21_D10 hbo,212,1,trained,1.0479197240222872e-07
W,hbo,S21_D10 hbo,212,3,trained,-4.147604667265071e-08
constant,hbo,S21_D10 hbo,212,1,trained,-4.79724752370265e-09
constant,hbo,S21_D10 hbo,212,3,trained,6.735800251208016e-09
A,hbr,S21_D10 hbr,212,1,trained,-2.028658669599106e-08
A,hbr,S21_D10 hbr,212,3,trained,8.907585755290616e-09
AV,hbr,S21_D10 hbr,212,1,trained,-3.5205965255636585e-08
AV,hbr,S21_D10 hbr,212,3,trained,2.015594385922161e-08
V,hbr,S21_D10 hbr,212,1,trained,-1.516016773042147e-08
V,hbr,S21_D10 hbr,212,3,trained,8.076743336692778e-09
W,hbr,S21_D10 hbr,212,1,trained,-3.3377609489897434e-08
W,hbr,S21_D10 hbr,212,3,trained,-7.180669976071426e-09
constant,hbr,S21_D10 hbr,212,1,trained,7.045220291482564e-09
constant,hbr,S21_D10 hbr,212,3,trained,-2.3556908213357653e-09
A,hbo,S21_D6 hbo,212,1,trained,-1.2118266604131738e-07
A,hbo,S21_D6 hbo,212,3,trained,-1.5797068455234675e-08
AV,hbo,S21_D6 hbo,212,1,trained,1.0491980461398416e-07
AV,hbo,S21_D6 hbo,212,3,trained,5.251092825809426e-08
V,hbo,S21_D6 hbo,212,1,trained,8.23462594570357e-08
V,hbo,S21_D6 hbo,212,3,trained,6.101225891081846e-08
W,hbo,S21_D6 hbo,212,1,trained,4.680682707572721e-08
W,hbo,S21_D6 hbo,212,3,trained,-5.410220604692712e-09
constant,hbo,S21_D6 hbo,212,1,trained,-4.9249141474521615e-09
constant,hbo,S21_D6 hbo,212,3,trained,-7.67805659408958e-09
A,hbr,S21_D6 hbr,212,1,trained,-5.4014133079477064e-08
A,hbr,S21_D6 hbr,212,3,trained,-4.441576167089481e-09
AV,hbr,S21_D6 hbr,212,1,trained,-6.474444697843753e-08
AV,hbr,S21_D6 hbr,212,3,trained,-3.784141515535489e-08
V,hbr,S21_D6 hbr,212,1,trained,-1.3837905941048576e-08
V,hbr,S21_D6 hbr,212,3,trained,-4.6364417924924543e-08
W,hbr,S21_D6 hbr,212,1,trained,-1.7136628046020994e-08
W,hbr,S21_D6 hbr,212,3,trained,5.736485451714822e-09
constant,hbr,S21_D6 hbr,212,1,trained,9.650905295468668e-09
constant,hbr,S21_D6 hbr,212,3,trained,5.141669648097325e-09
A,hbo,S21_D7 hbo,212,1,trained,-9.054672624471537e-08
A,hbo,S21_D7 hbo,212,3,trained,3.566463215737781e-08
AV,hbo,S21_D7 hbo,212,1,trained,3.871520246111888e-09
AV,hbo,S21_D7 hbo,212,3,trained,4.986885343906366e-08
V,hbo,S21_D7 hbo,212,1,trained,2.2837951195512502e-08
V,hbo,S21_D7 hbo,212,3,trained,-1.1607370291509348e-08
W,hbo,S21_D7 hbo,212,1,trained,1.2906016560516225e-07
W,hbo,S21_D7 hbo,212,3,trained,1.4988303918654042e-08
constant,hbo,S21_D7 hbo,212,1,trained,-6.88974153932049e-10
constant,hbo,S21_D7 hbo,212,3,trained,-8.854383486480607e-09
A,hbr,S21_D7 hbr,212,1,trained,-3.820803919633135e-08
A,hbr,S21_D7 hbr,212,3,trained,5.440180910770476e-09
AV,hbr,S21_D7 hbr,212,1,trained,-3.8983963060930413e-08
AV,hbr,S21_D7 hbr,212,3,trained,-1.1358186102107765e-08
V,hbr,S21_D7 hbr,212,1,trained,3.119554712277181e-10
V,hbr,S21_D7 hbr,212,3,trained,-1.3938706824162602e-08
W,hbr,S21_D7 hbr,212,1,trained,-7.194465142916434e-08
W,hbr,S21_D7 hbr,212,3,trained,-8.164549702704476e-09
constant,hbr,S21_D7 hbr,212,1,trained,7.649008133344667e-09
constant,hbr,S21_D7 hbr,212,3,trained,1.469276564301336e-09
A,hbo,S21_D8 hbo,212,1,trained,4.47637150133381e-08
A,hbo,S21_D8 hbo,212,3,trained,1.0108099267289227e-07
AV,hbo,S21_D8 hbo,212,1,trained,1.1446635583674167e-07
AV,hbo,S21_D8 hbo,212,3,trained,8.450348724737454e-08
V,hbo,S21_D8 hbo,212,1,trained,4.322597268702904e-08
V,hbo,S21_D8 hbo,212,3,trained,1.0428611412527811e-08
W,hbo,S21_D8 hbo,212,1,trained,7.30652565539332e-08
W,hbo,S21_D8 hbo,212,3,trained,-2.2753895192534946e-08
constant,hbo,S21_D8 hbo,212,1,trained,-1.772382408314467e-08
constant,hbo,S21_D8 hbo,212,3,trained,-7.11570633689786e-09
A,hbr,S21_D8 hbr,212,1,trained,-6.040181819771389e-08
A,hbr,S21_D8 hbr,212,3,trained,-5.794559289520003e-08
AV,hbr,S21_D8 hbr,212,1,trained,-6.705141862433654e-08
AV,hbr,S21_D8 hbr,212,3,trained,-5.773489541712489e-08
V,hbr,S21_D8 hbr,212,1,trained,-1.4006589918923013e-08
V,hbr,S21_D8 hbr,212,3,trained,-2.519799280486944e-08
W,hbr,S21_D8 hbr,212,1,trained,-1.0317858002024271e-08
W,hbr,S21_D8 hbr,212,3,trained,-5.15956435065364e-09
constant,hbr,S21_D8 hbr,212,1,trained,8.962711902636729e-09
constant,hbr,S21_D8 hbr,212,3,trained,1.001875061234559e-08
A,hbo,S22_D5 hbo,212,1,trained,-1.7981166517214158e-07
A,hbo,S22_D5 hbo,212,3,trained,8.266128039901747e-08
AV,hbo,S22_D5 hbo,212,1,trained,-3.1609365817386036e-08
AV,hbo,S22_D5 hbo,212,3,trained,-4.224949108010907e-08
V,hbo,S22_D5 hbo,212,1,trained,-2.476655885578549e-08
V,hbo,S22_D5 hbo,212,3,trained,7.185061867994449e-09
W,hbo,S22_D5 hbo,212,1,trained,5.4228212326247686e-09
W,hbo,S22_D5 hbo,212,3,trained,-3.9017031603293093e-08
constant,hbo,S22_D5 hbo,212,1,trained,1.6157184497522238e-08
constant,hbo,S22_D5 hbo,212,3,trained,-5.039446116724308e-09
A,hbr,S22_D5 hbr,212,1,trained,-3.1604316199566856e-08
A,hbr,S22_D5 hbr,212,3,trained,-2.8249619135573674e-08
AV,hbr,S22_D5 hbr,212,1,trained,-6.038291786153329e-08
AV,hbr,S22_D5 hbr,212,3,trained,-2.3405311370443783e-09
V,hbr,S22_D5 hbr,212,1,trained,-1.9337786240008608e-08
V,hbr,S22_D5 hbr,212,3,trained,-2.515712555048988e-08
W,hbr,S22_D5 hbr,212,1,trained,-2.6687052014028986e-08
W,hbr,S22_D5 hbr,212,3,trained,-4.009595142898734e-09
constant,hbr,S22_D5 hbr,212,1,trained,7.741728000850133e-09
constant,hbr,S22_D5 hbr,212,3,trained,1.893956446441813e-09
A,hbo,S22_D7 hbo,212,1,trained,-1.780369366613426e-07
A,hbo,S22_D7 hbo,212,3,trained,5.478644829351977e-08
AV,hbo,S22_D7 hbo,212,1,trained,-3.1587146500991454e-09
AV,hbo,S22_D7 hbo,212,3,trained,1.1063881228378257e-08
V,hbo,S22_D7 hbo,212,1,trained,1.760492022273264e-08
V,hbo,S22_D7 hbo,212,3,trained,1.6077006313767997e-08
W,hbo,S22_D7 hbo,212,1,trained,6.85587705784413e-08
W,hbo,S22_D7 hbo,212,3,trained,2.537841531827949e-08
constant,hbo,S22_D7 hbo,212,1,trained,1.0489892782314732e-08
constant,hbo,S22_D7 hbo,212,3,trained,-9.44929961709886e-09
A,hbr,S22_D7 hbr,212,1,trained,1.9926727584518275e-08
A,hbr,S22_D7 hbr,212,3,trained,2.275240950937899e-08
AV,hbr,S22_D7 hbr,212,1,trained,-1.2876773028142912e-08
AV,hbr,S22_D7 hbr,212,3,trained,3.072754920557451e-08
V,hbr,S22_D7 hbr,212,1,trained,5.328307381307645e-09
V,hbr,S22_D7 hbr,212,3,trained,-1.6491357470181514e-08
W,hbr,S22_D7 hbr,212,1,trained,-1.6417465276117898e-08
W,hbr,S22_D7 hbr,212,3,trained,4.829261744422378e-09
constant,hbr,S22_D7 hbr,212,1,trained,-7.443762565630183e-10
constant,hbr,S22_D7 hbr,212,3,trained,-3.81126179482968e-09
A,hbo,S22_D9 hbo,212,1,trained,-2.1512894658679275e-07
A,hbo,S22_D9 hbo,212,3,trained,9.443975820865284e-08
AV,hbo,S22_D9 hbo,212,1,trained,7.110715059233578e-10
AV,hbo,S22_D9 hbo,212,3,trained,2.8449615536691907e-08
V,hbo,S22_D9 hbo,212,1,trained,-1.8417071493260083e-08
V,hbo,S22_D9 hbo,212,3,trained,3.870509941023733e-08
W,hbo,S22_D9 hbo,212,1,trained,2.808188966577687e-08
W,hbo,S22_D9 hbo,212,3,trained,2.1016193938772214e-10
constant,hbo,S22_D9 hbo,212,1,trained,1.797748808114861e-08
constant,hbo,S22_D9 hbo,212,3,trained,-1.1494820536491717e-08
A,hbr,S22_D9 hbr,212,1,trained,1.1962096272206378e-08
A,hbr,S22_D9 hbr,212,3,trained,1.5480347143652412e-08
AV,hbr,S22_D9 hbr,212,1,trained,-2.486593301139209e-08
AV,hbr,S22_D9 hbr,212,3,trained,1.2545590037831253e-08
V,hbr,S22_D9 hbr,212,1,trained,-1.2349635453935949e-09
V,hbr,S22_D9 hbr,212,3,trained,-2.2441768919520775e-08
W,hbr,S22_D9 hbr,212,1,trained,5.9084861495204695e-09
W,hbr,S22_D9 hbr,212,3,trained,1.982871680716418e-08
constant,hbr,S22_D9 hbr,212,1,trained,-1.6069406668594774e-10
constant,hbr,S22_D9 hbr,212,3,trained,-2.735108772507223e-09
A,hbo,S23_D10 hbo,212,1,trained,-7.105516113660382e-08
A,hbo,S23_D10 hbo,212,3,trained,2.0790114408942894e-09
AV,hbo,S23_D10 hbo,212,1,trained,-8.937154314725513e-09
AV,hbo,S23_D10 hbo,212,3,trained,-2.6273977446405802e-08
V,hbo,S23_D10 hbo,212,1,trained,-7.622985827301555e-09
V,hbo,S23_D10 hbo,212,3,trained,-2.2300024320263947e-08
W,hbo,S23_D10 hbo,212,1,trained,-1.8389263836862167e-08
W,hbo,S23_D10 hbo,212,3,trained,-5.900057121304654e-08
constant,hbo,S23_D10 hbo,212,1,trained,7.308344754420253e-09
constant,hbo,S23_D10 hbo,212,3,trained,1.3790827636988647e-09
A,hbr,S23_D10 hbr,212,1,trained,-1.1623157046063064e-08
A,hbr,S23_D10 hbr,212,3,trained,-1.2692513019346334e-08
AV,hbr,S23_D10 hbr,212,1,trained,-1.704371061438286e-08
AV,hbr,S23_D10 hbr,212,3,trained,-1.92400177880274e-09
V,hbr,S23_D10 hbr,212,1,trained,-5.387165678292801e-09
V,hbr,S23_D10 hbr,212,3,trained,-1.181888232845538e-08
W,hbr,S23_D10 hbr,212,1,trained,5.125555730475615e-09
W,hbr,S23_D10 hbr,212,3,trained,8.379198672035714e-09
constant,hbr,S23_D10 hbr,212,1,trained,1.4065493204429467e-09
constant,hbr,S23_D10 hbr,212,3,trained,1.726245371532229e-10
A,hbo,S23_D12 hbo,212,1,trained,-6.863253877016198e-08
A,hbo,S23_D12 hbo,212,3,trained,1.3832472543597244e-07
AV,hbo,S23_D12 hbo,212,1,trained,8.180893979515369e-08
AV,hbo,S23_D12 hbo,212,3,trained,1.0247223676628487e-07
V,hbo,S23_D12 hbo,212,1,trained,1.3328344193667177e-07
V,hbo,S23_D12 hbo,212,3,trained,1.0413291745864515e-07
W,hbo,S23_D12 hbo,212,1,trained,4.153103518663676e-09
W,hbo,S23_D12 hbo,212,3,trained,1.031319322388092e-08
constant,hbo,S23_D12 hbo,212,1,trained,-6.293315563063674e-09
constant,hbo,S23_D12 hbo,212,3,trained,-3.2647556502539817e-08
A,hbr,S23_D12 hbr,212,1,trained,-4.445687795962826e-08
A,hbr,S23_D12 hbr,212,3,trained,-6.785308159554063e-08
AV,hbr,S23_D12 hbr,212,1,trained,-1.042460791454295e-07
AV,hbr,S23_D12 hbr,212,3,trained,-8.73607589995687e-08
V,hbr,S23_D12 hbr,212,1,trained,-7.504220835876037e-08
V,hbr,S23_D12 hbr,212,3,trained,-8.92955857193352e-08
W,hbr,S23_D12 hbr,212,1,trained,-2.024586531383811e-08
W,hbr,S23_D12 hbr,212,3,trained,-4.528098244472894e-08
constant,hbr,S23_D12 hbr,212,1,trained,1.4259174983515788e-08
constant,hbr,S23_D12 hbr,212,3,trained,1.0958926414513204e-08
A,hbo,S23_D8 hbo,212,1,trained,6.875309108056447e-08
A,hbo,S23_D8 hbo,212,3,trained,9.636498281751017e-08
AV,hbo,S23_D8 hbo,212,1,trained,9.261591296030473e-08
AV,hbo,S23_D8 hbo,212,3,trained,4.624140388912302e-08
V,hbo,S23_D8 hbo,212,1,trained,1.7672778507437796e-08
V,hbo,S23_D8 hbo,212,3,trained,-7.223668932826167e-09
W,hbo,S23_D8 hbo,212,1,trained,3.8932289919158455e-08
W,hbo,S23_D8 hbo,212,3,trained,-1.2924976898624156e-08
constant,hbo,S23_D8 hbo,212,1,trained,-1.4096576738390067e-08
constant,hbo,S23_D8 hbo,212,3,trained,-1.2635683576542468e-08
A,hbr,S23_D8 hbr,212,1,trained,-7.619887022726377e-08
A,hbr,S23_D8 hbr,212,3,trained,-4.551063476733801e-08
AV,hbr,S23_D8 hbr,212,1,trained,-7.189050578252191e-08
AV,hbr,S23_D8 hbr,212,3,trained,-3.167705419812345e-08
V,hbr,S23_D8 hbr,212,1,trained,-7.779224765381342e-10
V,hbr,S23_D8 hbr,212,3,trained,-1.2848280569048065e-08
W,hbr,S23_D8 hbr,212,1,trained,4.002690072036981e-09
W,hbr,S23_D8 hbr,212,3,trained,-9.854937193256431e-09
constant,hbr,S23_D8 hbr,212,1,trained,8.685218410658301e-09
constant,hbr,S23_D8 hbr,212,3,trained,3.1449381322832094e-09
A,hbo,S24_D10 hbo,212,1,trained,-1.788937591155379e-07
A,hbo,S24_D10 hbo,212,3,trained,-2.0038219532463827e-08
AV,hbo,S24_D10 hbo,212,1,trained,-5.8994596314578623e-08
AV,hbo,S24_D10 hbo,212,3,trained,-5.6658513085185374e-08
V,hbo,S24_D10 hbo,212,1,trained,-3.740625455228113e-08
V,hbo,S24_D10 hbo,212,3,trained,-7.261710327386233e-08
W,hbo,S24_D10 hbo,212,1,trained,-3.747578364217448e-09
W,hbo,S24_D10 hbo,212,3,trained,-5.008493051259466e-08
constant,hbo,S24_D10 hbo,212,1,trained,1.9986373267625712e-08
constant,hbo,S24_D10 hbo,212,3,trained,6.7070700742996656e-09
A,hbr,S24_D10 hbr,212,1,trained,2.5366134471492236e-09
A,hbr,S24_D10 hbr,212,3,trained,1.6097273909072998e-09
AV,hbr,S24_D10 hbr,212,1,trained,-4.239506283349404e-09
AV,hbr,S24_D10 hbr,212,3,trained,1.2281064224702159e-08
V,hbr,S24_D10 hbr,212,1,trained,2.060672192158818e-08
V,hbr,S24_D10 hbr,212,3,trained,6.150022637393585e-09
W,hbr,S24_D10 hbr,212,1,trained,1.30342894569502e-08
W,hbr,S24_D10 hbr,212,3,trained,-5.276297386539885e-09
constant,hbr,S24_D10 hbr,212,1,trained,-2.8052412774886177e-09
constant,hbr,S24_D10 hbr,212,3,trained,-1.1167733481799432e-09
A,hbo,S24_D11 hbo,212,1,trained,-2.0306802037866224e-07
A,hbo,S24_D11 hbo,212,3,trained,4.402757648927422e-08
AV,hbo,S24_D11 hbo,212,1,trained,-8.948074074199595e-08
AV,hbo,S24_D11 hbo,212,3,trained,-3.2360783345951405e-08
V,hbo,S24_D11 hbo,212,1,trained,-5.734572401010442e-08
V,hbo,S24_D11 hbo,212,3,trained,-6.72614713801464e-08
W,hbo,S24_D11 hbo,212,1,trained,-7.286735439334288e-08
W,hbo,S24_D11 hbo,212,3,trained,-6.20592465458165e-08
constant,hbo,S24_D11 hbo,212,1,trained,3.107077244992261e-08
constant,hbo,S24_D11 hbo,212,3,trained,1.7704880126879695e-09
A,hbr,S24_D11 hbr,212,1,trained,1.173267029068002e-08
A,hbr,S24_D11 hbr,212,3,trained,-4.834117280581322e-09
AV,hbr,S24_D11 hbr,212,1,trained,-2.0905852386235395e-08
AV,hbr,S24_D11 hbr,212,3,trained,4.407185777735023e-12
V,hbr,S24_D11 hbr,212,1,trained,1.964710259134092e-08
V,hbr,S24_D11 hbr,212,3,trained,4.166792104731891e-09
W,hbr,S24_D11 hbr,212,1,trained,4.261145201727432e-09
W,hbr,S24_D11 hbr,212,3,trained,1.6503845320691505e-09
constant,hbr,S24_D11 hbr,212,1,trained,-3.718196038373635e-10
constant,hbr,S24_D11 hbr,212,3,trained,-2.2322658713004977e-09
A,hbo,S24_D7 hbo,212,1,trained,-1.2523619417516616e-07
A,hbo,S24_D7 hbo,212,3,trained,5.886485866638211e-08
AV,hbo,S24_D7 hbo,212,1,trained,1.1731281821869998e-08
AV,hbo,S24_D7 hbo,212,3,trained,6.983222482530142e-08
V,hbo,S24_D7 hbo,212,1,trained,6.342315170087784e-08
V,hbo,S24_D7 hbo,212,3,trained,1.8743534229261437e-08
W,hbo,S24_D7 hbo,212,1,trained,9.650228794026579e-08
W,hbo,S24_D7 hbo,212,3,trained,2.0805986432571355e-08
constant,hbo,S24_D7 hbo,212,1,trained,1.0269199558691293e-09
constant,hbo,S24_D7 hbo,212,3,trained,-1.633854808465664e-08
A,hbr,S24_D7 hbr,212,1,trained,3.3730236578480638e-09
A,hbr,S24_D7 hbr,212,3,trained,-3.1847845045646143e-09
AV,hbr,S24_D7 hbr,212,1,trained,-2.3223948902909325e-08
AV,hbr,S24_D7 hbr,212,3,trained,-2.881330391794448e-09
